id|istat_id|city_name|province_id|province_name|region_id|region_name|population|source_id|wikipedia_url|geoname_url|geo_location
6384|076030|Episcopia|076|Potenza|017|Basilicata|1625|1|||40.074807,16.098181
6385|076031|Fardella|076|Potenza|017|Basilicata|765|1|||40.113809,16.169782
6386|076032|Filiano|076|Potenza|017|Basilicata|3298|1|||40.810719,15.706163
6387|076033|Forenza|076|Potenza|017|Basilicata|2546|1|||40.858722,15.856466
6390|076036|Genzano di Lucania|076|Potenza|017|Basilicata|6115|1|||40.847923,16.03077
6391|076037|Grumento Nova|076|Potenza|017|Basilicata|1839|1|||40.28281,15.888773
6392|076038|Guardia Perticara|076|Potenza|017|Basilicata|758|1|||40.360513,16.098877
6393|076039|Lagonegro|076|Potenza|017|Basilicata|6146|1|||40.128306,15.761472
6396|076042|Lauria|076|Potenza|017|Basilicata|13801|1|||40.046505,15.835775
6397|076043|Lavello|076|Potenza|017|Basilicata|13247|1|||41.045625,15.790762
6399|076045|Marsico Nuovo|076|Potenza|017|Basilicata|5134|1|||40.423012,15.734868
6400|076046|Marsicovetere|076|Potenza|017|Basilicata|4703|1|||40.378211,15.825271
6401|076047|Maschito|076|Potenza|017|Basilicata|1864|1|||40.908922,15.829464
6402|076048|Melfi|076|Potenza|017|Basilicata|16110|1|||40.996523,15.651359
6403|076049|Missanello|076|Potenza|017|Basilicata|604|1|||40.282012,16.16598
6407|076053|Muro Lucano|076|Potenza|017|Basilicata|6110|1|||40.752517,15.485759
6410|076056|Oppido Lucano|076|Potenza|017|Basilicata|3968|1|||40.76182,15.98667
6412|076058|Pescopagano|076|Potenza|017|Basilicata|2147|1|||40.835618,15.398856
6413|076059|Picerno|076|Potenza|017|Basilicata|6186|1|||40.640316,15.643264
6416|076062|Pignola|076|Potenza|017|Basilicata|5483|1|||40.573115,15.783167
6418|076064|Rapolla|076|Potenza|017|Basilicata|4648|1|||40.975723,15.67126
6421|076067|Ripacandida|076|Potenza|017|Basilicata|1767|1|||40.911922,15.724762
6425|076071|Ruoti|076|Potenza|017|Basilicata|3687|1|||40.718017,15.678963
6427|076073|San Chirico Nuovo|076|Potenza|017|Basilicata|1632|1|||40.676519,16.079073
6429|076075|San Costantino Albanese|076|Potenza|017|Basilicata|884|1|||40.035808,16.304686
6430|076076|San Fele|076|Potenza|017|Basilicata|3832|1|||40.817218,15.539459
6432|076078|San Severino Lucano|076|Potenza|017|Basilicata|1923|1|||40.020607,16.137882
6437|076083|Satriano di Lucania|076|Potenza|017|Basilicata|2353|1|||40.543914,15.638265
6438|076084|Savoia di Lucania|076|Potenza|017|Basilicata|1236|1|||40.569813,15.552562
6440|076086|Spinoso|076|Potenza|017|Basilicata|1778|1|||40.26921,15.966575
6441|076087|Teana|076|Potenza|017|Basilicata|750|1|||40.124809,16.151781
6443|076089|Tito|076|Potenza|017|Basilicata|6387|1|||40.583615,15.675465
6444|076090|Tolve|076|Potenza|017|Basilicata|3620|1|||40.694219,16.016271
6446|076092|Trecchina|076|Potenza|017|Basilicata|2404|1|||40.026604,15.774674
6447|076093|Trivigno|076|Potenza|017|Basilicata|794|1|||40.581017,15.989872
6449|076095|Venosa|076|Potenza|017|Basilicata|12148|1|||40.961323,15.814863
6450|076096|Vietri di Potenza|076|Potenza|017|Basilicata|3096|1|||40.599714,15.507961
6451|076097|Viggianello|076|Potenza|017|Basilicata|3500|1|||39.973805,16.086081
6452|076098|Viggiano|076|Potenza|017|Basilicata|3208|1|||40.340711,15.900773
6457|077003|Bernalda|077|Matera|017|Basilicata|11958|1|||40.412818,16.69199
6461|077007|Craco|077|Matera|017|Basilicata|796|1|||40.379916,16.437084
6463|077009|Garaguso|077|Matera|017|Basilicata|1193|1|||40.548418,16.227178
6467|077013|Irsina|077|Matera|017|Basilicata|5732|1|||40.749622,16.235775
6469|077015|Miglionico|077|Matera|017|Basilicata|2630|1|||40.56842,16.502484
6471|077017|Montescaglioso|077|Matera|017|Basilicata|10121|1|||40.552221,16.666887
6472|077018|Nova Siri|077|Matera|017|Basilicata|6418|1|||40.148212,16.538889
6474|077020|Pisticci|077|Matera|017|Basilicata|17811|1|||40.390617,16.556787
6478|077024|Salandra|077|Matera|017|Basilicata|3109|1|||40.527518,16.31918
6479|077025|San Giorgio Lucano|077|Matera|017|Basilicata|1510|1|||40.11191,16.387986
6481|077027|Stigliano|077|Matera|017|Basilicata|5616|1|||40.400915,16.23108
6482|077028|Tricarico|077|Matera|017|Basilicata|6318|1|||40.617619,16.146475
6484|077030|Valsinni|077|Matera|017|Basilicata|1797|1|||40.169912,16.443487
6485|077031|Scanzano Jonico|077|Matera|017|Basilicata|6711|1|||40.249815,16.698392
6486|078001|Acquaformosa|078|Cosenza|018|Calabria|1295|1|||39.7231,16.089885
6488|078003|Acri|078|Cosenza|018|Calabria|21891|1|||39.492898,16.383794
6491|078006|Albidona|078|Cosenza|018|Calabria|1784|1|||39.922607,16.470191
6493|078008|Altilia|078|Cosenza|018|Calabria|775|1|||39.13049,16.252695
6494|078009|Altomonte|078|Cosenza|018|Calabria|4494|1|||39.6958,16.139286
6495|078010|Amantea|078|Cosenza|018|Calabria|13268|1|||39.133189,16.074591
6497|078012|Aprigliano|078|Cosenza|018|Calabria|2816|1|||39.241693,16.341796
6498|078013|Belmonte Calabro|078|Cosenza|018|Calabria|3022|1|||39.162389,16.086291
6502|078017|Bisignano|078|Cosenza|018|Calabria|10924|1|||39.505897,16.277191
6504|078019|Bonifati|078|Cosenza|018|Calabria|3402|1|||39.585296,15.900282
6505|078020|Buonvicino|078|Cosenza|018|Calabria|2540|1|||39.685998,15.88548
6508|078023|Campana|078|Cosenza|018|Calabria|2643|1|||39.413599,16.822204
6509|078024|Canna|078|Cosenza|018|Calabria|869|1|||40.093911,16.504289
6513|078028|Casole Bruzio|078|Cosenza|018|Calabria|2480|1|||39.284394,16.336495
6514|078029|Cassano allo Ionio|078|Cosenza|018|Calabria|17565|1|||39.783003,16.318189
6515|078030|Castiglione Cosentino|078|Cosenza|018|Calabria|3070|1|||39.351995,16.289393
6518|078033|Castrovillari|078|Cosenza|018|Calabria|22389|1|||39.820303,16.212286
6522|078037|Cerisano|078|Cosenza|018|Calabria|3238|1|||39.276092,16.175392
6524|078039|Cerzeto|078|Cosenza|018|Calabria|1467|1|||39.507796,16.114988
6525|078040|Cetraro|078|Cosenza|018|Calabria|10333|1|||39.516595,15.941584
6527|078042|Cleto|078|Cosenza|018|Calabria|1389|1|||39.090189,16.158393
6528|078043|Colosimi|078|Cosenza|018|Calabria|1416|1|||39.119091,16.399698
6531|078046|Cropalati|078|Cosenza|018|Calabria|1263|1|||39.517201,16.726501
6532|078047|Crosia|078|Cosenza|018|Calabria|8671|1|||39.567602,16.772801
6535|078050|Domanico|078|Cosenza|018|Calabria|926|1|||39.219691,16.206093
6536|078051|Fagnano Castello|078|Cosenza|018|Calabria|4198|1|||39.565697,16.053686
6538|078053|Figline Vegliaturo|078|Cosenza|018|Calabria|1026|1|||39.225192,16.330296
6539|078054|Firmo|078|Cosenza|018|Calabria|2460|1|||39.721401,16.170186
6540|078055|Fiumefreddo Bruzio|078|Cosenza|018|Calabria|3363|1|||39.234391,16.06959
6544|078059|Grimaldi|078|Cosenza|018|Calabria|1870|1|||39.14199,16.235694
6546|078061|Guardia Piemontese|078|Cosenza|018|Calabria|1525|1|||39.466195,15.999286
6547|078062|Lago|078|Cosenza|018|Calabria|3096|1|||39.16939,16.150592
6548|078063|Laino Borgo|078|Cosenza|018|Calabria|2275|1|||39.954304,15.973479
6551|078066|Lattarico|078|Cosenza|018|Calabria|4184|1|||39.449895,16.129089
6554|078069|Lungro|078|Cosenza|018|Calabria|3145|1|||39.738301,16.124585
6555|078070|Luzzi|078|Cosenza|018|Calabria|10455|1|||39.446096,16.288292
6556|078071|Maierà|078|Cosenza|018|Calabria|1333|1|||39.716799,15.850779
6557|078072|Malito|078|Cosenza|018|Calabria|896|1|||39.15499,16.248595
6558|078073|Malvito|078|Cosenza|018|Calabria|2078|1|||39.599698,16.053285
6560|078075|Mangone|078|Cosenza|018|Calabria|1730|1|||39.205592,16.331996
6237|073029|Statte|073|Taranto|016|Puglia|14585|1|||40.563225,17.209799
6565|078080|Mongrassano|078|Cosenza|018|Calabria|1764|1|||39.526897,16.110587
6568|078083|Morano Calabro|078|Cosenza|018|Calabria|4966|1|||39.839803,16.141284
6571|078086|Nocara|078|Cosenza|018|Calabria|556|1|||40.099411,16.481889
6572|078087|Oriolo|078|Cosenza|018|Calabria|2964|1|||40.053809,16.446088
6573|078088|Orsomarso|078|Cosenza|018|Calabria|1498|1|||39.799101,15.90748
6578|078093|Parenti|078|Cosenza|018|Calabria|2328|1|||39.162192,16.410498
6583|078098|Pietrafitta|078|Cosenza|018|Calabria|1479|1|||39.261393,16.338595
6584|078099|Pietrapaola|078|Cosenza|018|Calabria|1238|1|||39.487501,16.815803
6585|078100|Plataci|078|Cosenza|018|Calabria|920|1|||39.900406,16.43199
6586|078101|Praia a Mare|078|Cosenza|018|Calabria|6282|1|||39.900902,15.779276
6590|078105|Rogliano|078|Cosenza|018|Calabria|5892|1|||39.181191,16.320996
6592|078107|Roseto Capo Spulico|078|Cosenza|018|Calabria|1759|1|||39.987009,16.601693
6593|078108|Rossano|078|Cosenza|018|Calabria|35835|1|||39.575101,16.634898
6594|078109|Rota Greca|078|Cosenza|018|Calabria|1293|1|||39.468496,16.112588
6596|078111|San Basile|078|Cosenza|018|Calabria|1285|1|||39.809603,16.163285
6597|078112|San Benedetto Ullano|078|Cosenza|018|Calabria|1649|1|||39.427095,16.123789
6598|078113|San Cosmo Albanese|078|Cosenza|018|Calabria|702|1|||39.5831,16.420193
6600|078115|San Donato di Ninea|078|Cosenza|018|Calabria|1778|1|||39.7116,16.048484
6601|078116|San Fili|078|Cosenza|018|Calabria|2568|1|||39.338893,16.14349
6602|078117|Sangineto|078|Cosenza|018|Calabria|1410|1|||39.604797,15.914882
6604|078119|San Giovanni in Fiore|078|Cosenza|018|Calabria|18566|1|||39.263296,16.699603
6605|078120|San Lorenzo Bellizzi|078|Cosenza|018|Calabria|904|1|||39.889205,16.330288
6607|078122|San Lucido|078|Cosenza|018|Calabria|5906|1|||39.308892,16.050788
6611|078126|San Pietro in Amantea|078|Cosenza|018|Calabria|611|1|||39.136389,16.111592
6613|078128|San Sosti|078|Cosenza|018|Calabria|2299|1|||39.658999,16.027584
6615|078130|Santa Domenica Talao|078|Cosenza|018|Calabria|1314|1|||39.819501,15.854578
6617|078132|Santa Maria del Cedro|078|Cosenza|018|Calabria|4831|1|||39.746199,15.836379
6619|078134|Santo Stefano di Rogliano|078|Cosenza|018|Calabria|1412|1|||39.192492,16.318196
6621|078136|Saracena|078|Cosenza|018|Calabria|4309|1|||39.778802,16.156685
6622|078137|Scala Coeli|078|Cosenza|018|Calabria|1393|1|||39.449801,16.885405
6628|078143|Spezzano della Sila|078|Cosenza|018|Calabria|4851|1|||39.301294,16.338695
6629|078144|Spezzano Piccolo|078|Cosenza|018|Calabria|2034|1|||39.290694,16.341795
6630|078145|Tarsia|078|Cosenza|018|Calabria|2383|1|||39.6209,16.27169
6631|078146|Terranova da Sibari|078|Cosenza|018|Calabria|5216|1|||39.656901,16.339491
6632|078147|Terravecchia|078|Cosenza|018|Calabria|1135|1|||39.464901,16.946006
6633|078148|Torano Castello|078|Cosenza|018|Calabria|4915|1|||39.506296,16.145588
6639|078154|Villapiana|078|Cosenza|018|Calabria|4752|1|||39.846505,16.455191
6641|079002|Albi|079|Catanzaro|018|Calabria|1105|1|||39.02499,16.596404
6643|079004|Amato|079|Catanzaro|018|Calabria|874|1|||38.941788,16.462202
6645|079007|Argusto|079|Catanzaro|018|Calabria|568|1|||38.680783,16.435404
6646|079008|Badolato|079|Catanzaro|018|Calabria|3436|1|||38.568681,16.524607
6647|079009|Belcastro|079|Catanzaro|018|Calabria|1400|1|||39.017992,16.786408
6648|079011|Borgia|079|Catanzaro|018|Calabria|7049|1|||38.826186,16.508804
6651|079018|Cardinale|079|Catanzaro|018|Calabria|2613|1|||38.649482,16.385403
6654|079024|Cenadi|079|Catanzaro|018|Calabria|649|1|||38.719483,16.417203
6664|079043|Decollatura|079|Catanzaro|018|Calabria|3489|1|||39.047789,16.355098
6666|079048|Feroleto Antico|079|Catanzaro|018|Calabria|2114|1|||38.962388,16.3878
6667|079052|Fossato Serralta|079|Catanzaro|018|Calabria|660|1|||38.99629,16.579604
6669|079056|Gasperina|079|Catanzaro|018|Calabria|2203|1|||38.740884,16.506105
6671|079059|Girifalco|079|Catanzaro|018|Calabria|6452|1|||38.824285,16.424102
6673|079061|Guardavalle|079|Catanzaro|018|Calabria|5315|1|||38.50498,16.503507
6674|079063|Isca sullo Ionio|079|Catanzaro|018|Calabria|1586|1|||38.601282,16.519607
6675|079065|Jacurso|079|Catanzaro|018|Calabria|839|1|||38.846486,16.379801
6676|079068|Magisano|079|Catanzaro|018|Calabria|1318|1|||39.01339,16.627904
6677|079069|Maida|079|Catanzaro|018|Calabria|4337|1|||38.860186,16.363
6682|079077|Miglierina|079|Catanzaro|018|Calabria|912|1|||38.951988,16.471202
6683|079080|Montauro|079|Catanzaro|018|Calabria|1315|1|||38.748685,16.513205
6685|079083|Motta Santa Lucia|079|Catanzaro|018|Calabria|848|1|||39.09189,16.292396
6694|079108|San Floro|079|Catanzaro|018|Calabria|594|1|||38.837986,16.518704
6695|079110|San Mango d'Aquino|079|Catanzaro|018|Calabria|1877|1|||39.060588,16.194694
6696|079114|San Pietro a Maida|079|Catanzaro|018|Calabria|4282|1|||38.845985,16.3435
6698|079116|San Sostene|079|Catanzaro|018|Calabria|1134|1|||38.637882,16.487106
6699|079117|Santa Caterina dello Ionio|079|Catanzaro|018|Calabria|2280|1|||38.532681,16.522007
6700|079118|Sant'Andrea Apostolo dello Ionio|079|Catanzaro|018|Calabria|2329|1|||38.622582,16.528307
6701|079122|San Vito sullo Ionio|079|Catanzaro|018|Calabria|2012|1|||38.711783,16.409703
6704|079127|Sellia Marina|079|Catanzaro|018|Calabria|5764|1|||38.885989,16.749308
6705|079129|Serrastretta|079|Catanzaro|018|Calabria|3588|1|||39.013189,16.4163
6706|079130|Sersale|079|Catanzaro|018|Calabria|5166|1|||39.010891,16.726907
6709|079134|Sorbo San Basile|079|Catanzaro|018|Calabria|932|1|||39.01939,16.569103
6715|079146|Taverna|079|Catanzaro|018|Calabria|2668|1|||39.02179,16.581803
6724|080004|Antonimina|080|Reggio Calabria|018|Calabria|1442|1|||38.272273,16.148402
6725|080005|Ardore|080|Reggio Calabria|018|Calabria|4820|1|||38.191372,16.168004
6726|080006|Bagaladi|080|Reggio Calabria|018|Calabria|1286|1|||38.026667,15.821398
6728|080008|Benestare|080|Reggio Calabria|018|Calabria|2426|1|||38.185372,16.137003
6729|080009|Bianco|080|Reggio Calabria|018|Calabria|4047|1|||38.09067,16.149304
6730|080010|Bivongi|080|Reggio Calabria|018|Calabria|1596|1|||38.483279,16.452506
6731|080011|Bova|080|Reggio Calabria|018|Calabria|474|1|||37.995067,15.931901
6732|080012|Bovalino|080|Reggio Calabria|018|Calabria|8358|1|||38.148971,16.174004
6733|080013|Bova Marina|080|Reggio Calabria|018|Calabria|3967|1|||37.930366,15.917501
6739|080019|Candidoni|080|Reggio Calabria|018|Calabria|410|1|||38.505477,16.086298
6743|080023|Careri|080|Reggio Calabria|018|Calabria|2443|1|||38.176571,16.117803
6744|080024|Casignana|080|Reggio Calabria|018|Calabria|775|1|||38.10187,16.089903
6746|080026|Ciminà|080|Reggio Calabria|018|Calabria|683|1|||38.246673,16.140402
6747|080027|Cinquefrondi|080|Reggio Calabria|018|Calabria|6461|1|||38.416176,16.084199
6749|080029|Condofuri|080|Reggio Calabria|018|Calabria|5055|1|||38.004467,15.857699
6751|080031|Delianuova|080|Reggio Calabria|018|Calabria|3584|1|||38.234071,15.917798
6752|080032|Feroleto della Chiesa|080|Reggio Calabria|018|Calabria|1872|1|||38.465776,16.064198
6753|080033|Ferruzzano|080|Reggio Calabria|018|Calabria|852|1|||38.037769,16.087704
6755|080035|Galatro|080|Reggio Calabria|018|Calabria|2307|1|||38.460377,16.110599
6758|080038|Gioia Tauro|080|Reggio Calabria|018|Calabria|17762|1|||38.423974,15.898995
6759|080039|Gioiosa Ionica|080|Reggio Calabria|018|Calabria|7044|1|||38.322175,16.302605
6761|080041|Laganadi|080|Reggio Calabria|018|Calabria|498|1|||38.173369,15.741395
6762|080042|Laureana di Borrello|080|Reggio Calabria|018|Calabria|5709|1|||38.492577,16.082098
6768|080048|Melicuccà|080|Reggio Calabria|018|Calabria|1079|1|||38.303772,15.881296
6769|080049|Melicucco|080|Reggio Calabria|018|Calabria|4996|1|||38.433976,16.059899
6771|080051|Molochio|080|Reggio Calabria|018|Calabria|2803|1|||38.307173,16.029299
6772|080052|Monasterace|080|Reggio Calabria|018|Calabria|3426|1|||38.453679,16.552009
6777|080057|Palmi|080|Reggio Calabria|018|Calabria|19435|1|||38.365273,15.861495
6778|080058|Pazzano|080|Reggio Calabria|018|Calabria|799|1|||38.475179,16.452607
6779|080059|Placanica|080|Reggio Calabria|018|Calabria|1507|1|||38.411878,16.452507
6780|080060|Platì|080|Reggio Calabria|018|Calabria|3823|1|||38.219972,16.046501
6786|080066|Roccaforte del Greco|080|Reggio Calabria|018|Calabria|802|1|||38.047268,15.894699
6787|080067|Roccella Ionica|080|Reggio Calabria|018|Calabria|6762|1|||38.321976,16.400907
6789|080069|Rosarno|080|Reggio Calabria|018|Calabria|15051|1|||38.484076,15.978996
6792|080072|San Giovanni di Gerace|080|Reggio Calabria|018|Calabria|609|1|||38.365076,16.277704
6793|080073|San Lorenzo|080|Reggio Calabria|018|Calabria|3357|1|||38.010967,15.834398
6794|080074|San Luca|080|Reggio Calabria|018|Calabria|4106|1|||38.148371,16.066002
6797|080077|San Roberto|080|Reggio Calabria|018|Calabria|1985|1|||38.211269,15.736594
6801|080081|Sant'Eufemia d'Aspromonte|080|Reggio Calabria|018|Calabria|4074|1|||38.263471,15.854796
6803|080083|Santo Stefano in Aspromonte|080|Reggio Calabria|018|Calabria|1470|1|||38.169169,15.789196
6804|080084|Scido|080|Reggio Calabria|018|Calabria|1047|1|||38.243571,15.932698
6805|080085|Scilla|080|Reggio Calabria|018|Calabria|5176|1|||38.25067,15.718993
6806|080086|Seminara|080|Reggio Calabria|018|Calabria|3352|1|||38.333773,15.869596
6808|080088|Siderno|080|Reggio Calabria|018|Calabria|16734|1|||38.277875,16.302005
6810|080090|Staiti|080|Reggio Calabria|018|Calabria|395|1|||38.000068,16.032803
6811|080091|Stignano|080|Reggio Calabria|018|Calabria|1373|1|||38.416078,16.470308
6812|080092|Stilo|080|Reggio Calabria|018|Calabria|2816|1|||38.477079,16.468407
6813|080093|Taurianova|080|Reggio Calabria|018|Calabria|15799|1|||38.356274,16.010898
6815|080095|Varapodio|080|Reggio Calabria|018|Calabria|2329|1|||38.317073,15.984398
6816|080096|Villa San Giovanni|080|Reggio Calabria|018|Calabria|13119|1|||38.227569,15.638592
6824|081007|Custonaci|081|Trapani|019|Sicilia|4814|1|||38.073045,12.687532
6829|081012|Mazara del Vallo|081|Trapani|019|Sicilia|50377|1|||37.664138,12.588035
6830|081013|Paceco|081|Trapani|019|Sicilia|10949|1|||37.978743,12.55663
6832|081015|Partanna|081|Trapani|019|Sicilia|11379|1|||37.727841,12.88854
6834|081017|Salaparuta|081|Trapani|019|Sicilia|1835|1|||37.757942,13.009742
6835|081018|Salemi|081|Trapani|019|Sicilia|11578|1|||37.823142,12.805637
6836|081019|Santa Ninfa|081|Trapani|019|Sicilia|5087|1|||37.771342,12.877639
6837|081020|San Vito Lo Capo|081|Trapani|019|Sicilia|3798|1|||38.172347,12.734932
6842|082001|Alia|082|Palermo|019|Sicilia|4184|1|||37.779948,13.713856
6846|082005|Altofonte|082|Palermo|019|Sicilia|9193|1|||38.042049,13.296245
6847|082006|Bagheria|082|Palermo|019|Sicilia|50854|1|||38.079351,13.509349
6850|082009|Belmonte Mezzagno|082|Palermo|019|Sicilia|10322|1|||38.04565,13.394647
6854|082013|Borgetto|082|Palermo|019|Sicilia|6242|1|||38.047048,13.143542
6856|082015|Caltavuturo|082|Palermo|019|Sicilia|4570|1|||37.82095,13.89016
6858|082017|Campofelice di Roccella|082|Palermo|019|Sicilia|5748|1|||37.990153,13.885358
6861|082020|Capaci|082|Palermo|019|Sicilia|10164|1|||38.178151,13.242642
6864|082023|Casteldaccia|082|Palermo|019|Sicilia|9022|1|||38.052551,13.528649
6867|082026|Cefalà Diana|082|Palermo|019|Sicilia|992|1|||37.915648,13.46325
6868|082027|Cefalù|082|Palermo|019|Sicilia|13789|1|||38.031554,14.01036
6870|082029|Chiusa Sclafani|082|Palermo|019|Sicilia|3302|1|||37.676943,13.270148
6871|082030|Ciminna|082|Palermo|019|Sicilia|3986|1|||37.898249,13.559452
6872|082031|Cinisi|082|Palermo|019|Sicilia|10253|1|||38.15615,13.107339
6873|082032|Collesano|082|Palermo|019|Sicilia|4253|1|||37.918352,13.935659
6875|082034|Corleone|082|Palermo|019|Sicilia|11393|1|||37.816645,13.299347
6878|082037|Geraci Siculo|082|Palermo|019|Sicilia|2105|1|||37.859752,14.153565
6879|082038|Giardinello|082|Palermo|019|Sicilia|1900|1|||38.088049,13.157041
6880|082039|Giuliana|082|Palermo|019|Sicilia|2305|1|||37.673442,13.236948
6882|082041|Gratteri|082|Palermo|019|Sicilia|1079|1|||37.965553,13.97226
6886|082045|Lercara Friddi|082|Palermo|019|Sicilia|7392|1|||37.746946,13.604854
6887|082046|Marineo|082|Palermo|019|Sicilia|6956|1|||37.949949,13.416848
6891|082050|Montelepre|082|Palermo|019|Sicilia|6168|1|||38.090449,13.174342
6892|082051|Montemaggiore Belsito|082|Palermo|019|Sicilia|3866|1|||37.846449,13.761257
6895|082054|Partinico|082|Palermo|019|Sicilia|31003|1|||38.043948,13.120041
6896|082055|Petralia Soprana|082|Palermo|019|Sicilia|3688|1|||37.800551,14.107564
6899|082058|Polizzi Generosa|082|Palermo|019|Sicilia|4169|1|||37.81185,14.003362
6900|082059|Pollina|082|Palermo|019|Sicilia|3120|1|||37.993655,14.145263
6907|082066|Santa Cristina Gela|082|Palermo|019|Sicilia|865|1|||37.984248,13.328146
6910|082069|Sclafani Bagni|082|Palermo|019|Sicilia|506|1|||37.821749,13.854759
6912|082071|Terrasini|082|Palermo|019|Sicilia|10686|1|||38.14595,13.084439
6920|082079|Villabate|082|Palermo|019|Sicilia|18371|1|||38.076251,13.444847
6922|082081|Scillato|082|Palermo|019|Sicilia|706|1|||37.85655,13.90636
6927|083004|Antillo|083|Messina|019|Sicilia|1128|1|||37.977262,15.244786
6928|083005|Barcellona Pozzo di Gotto|083|Messina|019|Sicilia|41258|1|||38.147565,15.210484
6931|083008|Capizzi|083|Messina|019|Sicilia|3564|1|||37.847854,14.478172
6934|083011|Caronia|083|Messina|019|Sicilia|3589|1|||38.024357,14.440569
6938|083015|Castelmola|083|Messina|019|Sicilia|1092|1|||37.85826,15.278388
6939|083016|Castroreale|083|Messina|019|Sicilia|2910|1|||38.099164,15.210184
6944|083021|Fiumedinisi|083|Messina|019|Sicilia|1679|1|||38.025964,15.380989
6945|083022|Floresta|083|Messina|019|Sicilia|637|1|||37.98756,14.910179
6947|083024|Forza d'Agrò|083|Messina|019|Sicilia|864|1|||37.914761,15.334689
6950|083027|Furci Siculo|083|Messina|019|Sicilia|3285|1|||37.960363,15.379389
6951|083028|Furnari|083|Messina|019|Sicilia|3394|1|||38.104363,15.123582
6953|083030|Galati Mamertino|083|Messina|019|Sicilia|3127|1|||38.03196,14.770876
6954|083031|Gallodoro|083|Messina|019|Sicilia|409|1|||37.902061,15.293588
6955|083032|Giardini-Naxos|083|Messina|019|Sicilia|9152|1|||37.822259,15.267488
6958|083035|Gualtieri Sicaminò|083|Messina|019|Sicilia|2018|1|||38.162666,15.316986
6961|083038|Letojanni|083|Messina|019|Sicilia|2480|1|||37.892661,15.319189
6962|083039|Librizzi|083|Messina|019|Sicilia|1908|1|||38.095762,14.958179
6965|083042|Longi|083|Messina|019|Sicilia|1653|1|||38.027359,14.752275
6967|083044|Malvagna|083|Messina|019|Sicilia|973|1|||37.91846,15.056183
6969|083046|Mazzarrà Sant'Andrea|083|Messina|019|Sicilia|1755|1|||38.088463,15.133583
6970|083047|Merì|083|Messina|019|Sicilia|2186|1|||38.165865,15.249884
6973|083050|Militello Rosmarino|083|Messina|019|Sicilia|1445|1|||38.046159,14.676473
6975|083052|Mistretta|083|Messina|019|Sicilia|5541|1|||37.927055,14.357468
6976|083053|Moio Alcantara|083|Messina|019|Sicilia|805|1|||37.900059,15.051483
6977|083054|Monforte San Giorgio|083|Messina|019|Sicilia|3088|1|||38.156466,15.381287
6979|083056|Montagnareale|083|Messina|019|Sicilia|1787|1|||38.132163,14.946578
6980|083057|Montalbano Elicona|083|Messina|019|Sicilia|2838|1|||38.024661,15.012681
6981|083058|Motta Camastra|083|Messina|019|Sicilia|867|1|||37.89376,15.171786
6982|083059|Motta d'Affermo|083|Messina|019|Sicilia|954|1|||37.980955,14.303366
6983|083060|Naso|083|Messina|019|Sicilia|4512|1|||38.123061,14.786875
6984|083061|Nizza di Sicilia|083|Messina|019|Sicilia|3586|1|||37.994963,15.41189
6986|083063|Oliveri|083|Messina|019|Sicilia|2099|1|||38.125763,15.062781
6990|083067|Pettineo|083|Messina|019|Sicilia|1547|1|||37.967255,14.291866
6991|083068|Piraino|083|Messina|019|Sicilia|3803|1|||38.160663,14.862576
6992|083069|Raccuja|083|Messina|019|Sicilia|1389|1|||38.055261,14.909578
6994|083071|Roccafiorita|083|Messina|019|Sicilia|254|1|||37.930861,15.267387
7003|083080|San Pier Niceto|083|Messina|019|Sicilia|3085|1|||38.161266,15.348186
7007|083084|Sant'Agata di Militello|083|Messina|019|Sicilia|12876|1|||38.067859,14.632672
7009|083086|Santa Lucia del Mela|083|Messina|019|Sicilia|4701|1|||38.142765,15.282285
7011|083088|Sant'Angelo di Brolo|083|Messina|019|Sicilia|3856|1|||38.113462,14.883477
7015|083092|Saponara|083|Messina|019|Sicilia|4131|1|||38.194367,15.432788
7016|083093|Savoca|083|Messina|019|Sicilia|1675|1|||37.953262,15.340089
7020|083097|Taormina|083|Messina|019|Sicilia|10780|1|||37.85206,15.286989
7021|083098|Torregrotta|083|Messina|019|Sicilia|6542|1|||38.203167,15.349486
7022|083099|Tortorici|083|Messina|019|Sicilia|7535|1|||38.02996,14.823477
7026|083103|Valdina|083|Messina|019|Sicilia|1209|1|||38.194567,15.368986
7028|083105|Villafranca Tirrena|083|Messina|019|Sicilia|8517|1|||38.240068,15.437387
7033|084002|Alessandria della Rocca|084|Agrigento|019|Sicilia|3787|1|||37.566442,13.453353
7034|084003|Aragona|084|Agrigento|019|Sicilia|10065|1|||37.400841,13.617559
7037|084006|Calamonaci|084|Agrigento|019|Sicilia|1522|1|||37.52614,13.289851
7040|084009|Cammarata|084|Agrigento|019|Sicilia|6403|1|||37.629945,13.631456
7043|084012|Casteltermini|084|Agrigento|019|Sicilia|8782|1|||37.540543,13.644458
7044|084013|Castrofilippo|084|Agrigento|019|Sicilia|3247|1|||37.348841,13.750262
7046|084015|Cianciana|084|Agrigento|019|Sicilia|4073|1|||37.520241,13.433554
7047|084016|Comitini|084|Agrigento|019|Sicilia|955|1|||37.407941,13.642959
7054|084023|Menfi|084|Agrigento|019|Sicilia|12783|1|||37.606639,12.967843
7055|084024|Montallegro|084|Agrigento|019|Sicilia|2732|1|||37.392939,13.350753
7056|084025|Montevago|084|Agrigento|019|Sicilia|3108|1|||37.702241,12.985842
